Timestamp,EURUSD,GBPUSD,USDJPY,XAUUSD,DJI,DXY,NDXT,SP500
2019.01.16-23:00:00,1.1391,1.28803,109.08200000000001,1293.62,24207.2,96.12,6659.6,2614.25
2019.01.17-00:00:00,1.13944,1.28779,109.11200000000001,1293.62,24207.2,96.08,6659.6,2614.25
2019.01.17-01:00:00,1.1399299999999999,1.2887,109.037,1292.91,24207.2,96.06,6648.11,2611.49
2019.01.17-02:00:00,1.13978,1.28831,108.90899999999999,1293.89,24207.2,96.07,6649.93,2611.21
2019.01.17-03:00:00,1.13939,1.28843,108.899,1294.73,24207.2,96.06,6635.79,2605.33
2019.01.17-04:00:00,1.139,1.28749,109.01299999999999,1293.3,24207.2,96.11,6644.12,2607.95
2019.01.17-05:00:00,1.13881,1.2872,108.98100000000001,1292.41,24207.2,96.12,6644.7,2607.35
2019.01.17-06:00:00,1.13824,1.2869700000000002,109.009,1291.39,24207.2,96.17,6639.4,2605.85
2019.01.17-07:00:00,1.13875,1.28782,108.943,1292.59,24207.2,96.15,6638.05,2604.31
2019.01.17-08:00:00,1.1387,1.28671,108.823,1292.54,24207.2,96.12,6617.73,2601.33
2019.01.17-09:00:00,1.13879,1.28577,108.77799999999999,1292.86,24207.2,96.17,6613.88,2599.25
2019.01.17-10:00:00,1.1395600000000001,1.28663,108.81299999999999,1293.95,24207.2,96.09,6625.01,2603.13
2019.01.17-11:00:00,1.13935,1.28796,108.734,1294.15,24207.2,96.08,6619.2,2600.75
2019.01.17-12:00:00,1.13998,1.28844,108.815,1294.18,24207.2,96.06,6630.26,2605.39
2019.01.17-13:00:00,1.13994,1.28909,108.876,1293.99,24207.2,96.07,6632.22,2604.91
2019.01.17-14:00:00,1.14011,1.29073,108.738,1293.79,24207.2,96.03,6631.38,2602.29
2019.01.17-15:00:00,1.13978,1.2913299999999999,108.846,1291.47,24207.2,96.11,6646.36,2606.27
2019.01.17-16:00:00,1.13869,1.29138,108.945,1290.64,24173.9,96.11,6678.28,2616.1
2019.01.17-17:00:00,1.1380299999999999,1.2907899999999999,109.007,1290.36,24170.6,96.24,6674.71,2616.77
2019.01.17-18:00:00,1.13848,1.29379,109.01,1291.51,24197.5,96.13,6678.63,2620.8
2019.01.17-19:00:00,1.13862,1.2961200000000002,108.976,1291.96,24168.0,96.12,6672.6,2618.55
2019.01.17-20:00:00,1.13812,1.2973700000000001,109.01100000000001,1292.24,24221.7,96.09,6681.15,2624.25
2019.01.17-21:00:00,1.13894,1.29872,109.235,1290.69,24337.0,95.99,6707.1,2631.95
2019.01.17-22:00:00,1.1391200000000001,1.29877,109.23299999999999,1291.75,24368.5,96.07,6719.65,2635.69
2019.01.17-23:00:00,1.13886,1.29849,109.249,1291.78,24370.1,96.08,6719.58,2637.35
2019.01.18-00:00:00,1.13871,1.2983,109.189,1291.78,24370.1,96.08,6719.58,2637.35
2019.01.18-01:00:00,1.13919,1.2982799999999999,109.141,1292.26,24370.1,96.06,6706.91,2633.5
2019.01.18-02:00:00,1.1393799999999998,1.29761,109.288,1291.06,24370.1,96.09,6725.11,2639.27
2019.01.18-03:00:00,1.13949,1.29857,109.355,1290.79,24370.1,96.07,6736.1,2643.09
2019.01.18-04:00:00,1.13945,1.2972299999999999,109.34,1291.29,24370.1,96.08,6733.65,2643.05
2019.01.18-05:00:00,1.13937,1.29715,109.366,1291.66,24370.1,96.06,6732.39,2642.35
2019.01.18-06:00:00,1.13936,1.2983799999999999,109.376,1291.87,24370.1,96.07,6725.81,2640.89
2019.01.18-07:00:00,1.13891,1.29755,109.35799999999999,1291.08,24370.1,96.1,6730.43,2641.45
2019.01.18-08:00:00,1.13953,1.2975,109.38799999999999,1291.98,24370.1,96.08,6731.2,2641.95
2019.01.18-09:00:00,1.13913,1.29542,109.363,1290.01,24370.1,96.06,6723.85,2639.8
2019.01.18-10:00:00,1.1395600000000001,1.29416,109.48,1288.59,24370.1,96.09,6726.93,2641.45
2019.01.18-11:00:00,1.1397899999999999,1.29386,109.566,1285.04,24370.1,96.11,6737.7,2643.09
2019.01.18-12:00:00,1.14065,1.29454,109.39,1285.85,24370.1,96.04,6728.05,2641.57
2019.01.18-13:00:00,1.14045,1.29325,109.50399999999999,1284.76,24370.1,96.02,6742.2,2647.51
2019.01.18-14:00:00,1.1402700000000001,1.29361,109.37200000000001,1285.76,24370.1,96.03,6743.45,2647.03
2019.01.18-15:00:00,1.13976,1.29291,109.425,1283.15,24370.1,96.07,6750.0,2648.55
2019.01.18-16:00:00,1.13743,1.29075,109.505,1283.15,24504.3,96.23,6741.3,2651.15
2019.01.18-17:00:00,1.1367,1.29053,109.68,1283.25,24581.8,96.31,6787.3,2662.15
2019.01.18-18:00:00,1.13618,1.28964,109.794,1282.43,24678.8,96.33,6804.1,2670.87
2019.01.18-19:00:00,1.1358,1.28861,109.839,1282.52,24723.2,96.39,6812.19,2673.4
2019.01.18-20:00:00,1.13652,1.2882,109.76100000000001,1282.31,24701.1,96.33,6797.25,2670.71
2019.01.18-21:00:00,1.13697,1.28725,109.772,1282.0,24663.5,96.32,6778.0,2666.57
2019.01.18-22:00:00,1.13649,1.28647,109.743,1280.63,24708.2,96.39,6786.08,2670.31
2019.01.18-23:00:00,1.13632,1.28656,109.76299999999999,1281.18,24706.3,96.36,6783.42,2671.15
2019.01.21-00:00:00,1.1365299999999998,1.2864799999999998,109.729,1281.18,24706.3,96.36,6783.42,2671.15
2019.01.21-01:00:00,1.1365,1.2851299999999999,109.68,1282.53,24706.3,96.36,6773.4,2668.21
2019.01.21-02:00:00,1.13742,1.28576,109.626,1283.38,24706.3,96.31,6769.4,2667.65
2019.01.21-03:00:00,1.13764,1.2864799999999998,109.52,1282.87,24706.3,96.28,6759.41,2663.9
2019.01.21-04:00:00,1.13765,1.28654,109.70100000000001,1282.63,24706.3,96.27,6768.02,2666.39
2019.01.21-05:00:00,1.1375,1.28598,109.63,1281.73,24706.3,96.3,6759.1,2663.97
2019.01.21-06:00:00,1.13785,1.28672,109.586,1281.33,24706.3,96.29,6765.64,2666.15
2019.01.21-07:00:00,1.13776,1.28681,109.54899999999999,1281.46,24706.3,96.27,6760.35,2664.65
2019.01.21-08:00:00,1.13794,1.2871700000000001,109.555,1282.89,24706.3,96.26,6762.7,2665.15
2019.01.21-09:00:00,1.13845,1.2867,109.579,1282.46,24706.3,96.25,6761.72,2664.79
2019.01.21-10:00:00,1.1374600000000001,1.28478,109.625,1279.02,24706.3,96.31,6752.1,2661.69
2019.01.21-11:00:00,1.13711,1.28346,109.671,1278.4,24706.3,96.36,6744.75,2658.63
2019.01.21-12:00:00,1.1376899999999999,1.28591,109.605,1278.89,24706.3,96.3,6754.02,2661.41
2019.01.21-13:00:00,1.13684,1.28726,109.59700000000001,1278.27,24706.3,96.34,6755.35,2661.59
2019.01.21-14:00:00,1.13677,1.28826,109.64,1277.66,24706.3,96.38,6756.26,2662.65
2019.01.21-15:00:00,1.13611,1.28599,109.669,1278.99,24706.3,96.4,6761.85,2663.4
2019.01.21-16:00:00,1.13642,1.28645,109.65700000000001,1279.82,24706.3,96.37,6739.3,2658.75
2019.01.21-17:00:00,1.13631,1.28938,109.62100000000001,1280.32,24706.3,96.4,6743.35,2659.4
2019.01.21-18:00:00,1.13697,1.29007,109.61200000000001,1280.34,24706.3,96.32,6750.52,2662.55
2019.01.21-19:00:00,1.13681,1.2896,109.635,1279.79,24706.3,96.33,6753.53,2662.9
2019.01.21-20:00:00,1.13676,1.2888600000000001,109.641,1279.79,24706.3,96.35,6753.53,2662.9
2019.01.21-21:00:00,1.13686,1.2888600000000001,109.641,1279.79,24706.3,96.34,6753.53,2662.9
2019.01.21-22:00:00,1.13678,1.28925,109.68,1279.79,24706.3,96.33,6753.53,2662.9
2019.01.21-23:00:00,1.1364100000000001,1.28909,109.65,1279.79,24706.3,96.34,6753.53,2662.9
2019.01.22-00:00:00,1.13693,1.28957,109.631,1279.79,24706.3,96.33,6753.53,2662.9
2019.01.22-01:00:00,1.13687,1.28901,109.671,1279.61,24706.3,96.34,6762.28,2662.9
2019.01.22-02:00:00,1.13681,1.2889,109.613,1279.34,24706.3,96.33,6743.1,2657.29
2019.01.22-03:00:00,1.1369799999999999,1.28874,109.62899999999999,1278.83,24706.3,96.32,6736.03,2656.09
2019.01.22-04:00:00,1.13701,1.28914,109.515,1277.94,24706.3,96.32,6732.5,2654.79
2019.01.22-05:00:00,1.13622,1.2878399999999999,109.445,1278.81,24706.3,96.35,6725.39,2652.25
2019.01.22-06:00:00,1.13583,1.2879200000000002,109.46700000000001,1277.55,24706.3,96.4,6726.44,2653.17
2019.01.22-07:00:00,1.13573,1.28726,109.428,1279.13,24706.3,96.38,6720.77,2651.55
2019.01.22-08:00:00,1.1353799999999998,1.2876299999999998,109.456,1278.61,24706.3,96.42,6717.76,2650.9
2019.01.22-09:00:00,1.1353,1.28682,109.42399999999999,1281.22,24706.3,96.43,6722.52,2652.11
2019.01.22-10:00:00,1.13605,1.2887,109.416,1284.48,24706.3,96.39,6731.83,2654.49
2019.01.22-11:00:00,1.1360700000000001,1.2913,109.463,1284.12,24706.3,96.35,6733.16,2655.47
2019.01.22-12:00:00,1.13624,1.2914,109.448,1283.84,24706.3,96.33,6722.73,2652.29
2019.01.22-13:00:00,1.13583,1.2894299999999999,109.443,1282.6,24706.3,96.36,6725.53,2652.05
2019.01.22-14:00:00,1.13547,1.28978,109.42299999999999,1283.12,24706.3,96.36,6731.55,2654.43
2019.01.22-15:00:00,1.13456,1.29215,109.443,1282.79,24706.3,96.43,6733.58,2653.05
2019.01.22-16:00:00,1.13552,1.29294,109.406,1281.55,24555.2,96.4,6721.75,2649.35
2019.01.22-17:00:00,1.13562,1.29557,109.43,1280.22,24516.2,96.3,6705.05,2643.15
2019.01.22-18:00:00,1.1359,1.29545,109.344,1283.08,24389.7,96.33,6674.3,2634.35
2019.01.22-19:00:00,1.1369,1.29634,109.319,1283.55,24408.0,96.24,6671.77,2634.85
2019.01.22-20:00:00,1.13677,1.29718,109.24,1284.44,24346.8,96.25,6654.8,2630.5
2019.01.22-21:00:00,1.13614,1.29582,109.291,1285.18,24299.6,96.28,6620.67,2622.27
2019.01.22-22:00:00,1.1352200000000001,1.29518,109.41,1284.41,24411.2,96.33,6655.88,2634.81
2019.01.22-23:00:00,1.1359,1.2955,109.34700000000001,1284.97,24404.5,96.32,6643.35,2631.93
2019.01.23-00:00:00,1.13624,1.29568,109.33200000000001,1284.97,24404.5,96.3,6643.35,2631.93
2019.01.23-01:00:00,1.1363,1.2955299999999998,109.355,1284.54,24404.5,96.3,6645.1,2630.43
2019.01.23-02:00:00,1.13642,1.29534,109.426,1284.42,24404.5,96.31,6650.55,2631.91
2019.01.23-03:00:00,1.1365299999999998,1.2950700000000002,109.65799999999999,1285.0,24404.5,96.32,6673.52,2640.85
2019.01.23-04:00:00,1.1365,1.29605,109.631,1284.48,24404.5,96.31,6665.61,2638.25
2019.01.23-05:00:00,1.13637,1.29502,109.699,1283.91,24404.5,96.33,6663.51,2637.83
2019.01.23-06:00:00,1.13662,1.2951,109.693,1283.37,24404.5,96.32,6665.82,2637.13
2019.01.23-07:00:00,1.13681,1.2947799999999998,109.62200000000001,1284.0,24404.5,96.3,6657.28,2635.25
2019.01.23-08:00:00,1.13713,1.29621,109.654,1284.13,24404.5,96.29,6658.05,2636.07
2019.01.23-09:00:00,1.13649,1.2964,109.625,1284.46,24404.5,96.31,6639.3,2631.25
2019.01.23-10:00:00,1.1362,1.29776,109.559,1286.27,24404.5,96.29,6645.1,2631.23
2019.01.23-11:00:00,1.13557,1.29854,109.664,1285.03,24404.5,96.32,6665.05,2638.61
2019.01.23-12:00:00,1.13574,1.29911,109.63,1284.89,24404.5,96.32,6663.25,2638.57
2019.01.23-13:00:00,1.1365100000000001,1.30339,109.65299999999999,1285.4,24404.5,96.24,6667.85,2640.55
2019.01.23-14:00:00,1.13658,1.30292,109.64299999999999,1284.96,24404.5,96.22,6679.05,2644.93
2019.01.23-15:00:00,1.13544,1.30305,109.839,1280.74,24404.5,96.33,6676.88,2643.55
2019.01.23-16:00:00,1.13626,1.3050899999999999,109.876,1279.8,24671.8,96.29,6704.35,2650.15
2019.01.23-17:00:00,1.13789,1.30664,109.63799999999999,1282.07,24506.9,96.14,6655.67,2634.15
2019.01.23-18:00:00,1.13895,1.3072,109.44200000000001,1285.03,24365.6,96.08,6605.55,2618.35
2019.01.23-19:00:00,1.13924,1.30663,109.459,1284.67,24461.6,96.08,6623.4,2626.99
2019.01.23-20:00:00,1.13869,1.30673,109.56,1283.56,24495.2,96.09,6631.94,2630.05
2019.01.23-21:00:00,1.1383299999999998,1.30643,109.587,1283.45,24498.9,96.11,6626.76,2628.57
2019.01.23-22:00:00,1.13824,1.30718,109.609,1283.04,24575.4,96.12,6660.57,2638.15
2019.01.23-23:00:00,1.13804,1.30677,109.58,1282.42,24575.6,96.14,6662.11,2637.13
2019.01.24-00:00:00,1.13801,1.30774,109.555,1282.42,24575.6,96.11,6662.11,2637.13
2019.01.24-01:00:00,1.1386,1.30815,109.5,1283.7,24575.6,96.12,6654.76,2634.27
2019.01.24-02:00:00,1.13869,1.30823,109.456,1284.37,24575.6,96.06,6662.32,2636.81
2019.01.24-03:00:00,1.13865,1.3080100000000001,109.48299999999999,1284.39,24575.6,96.07,6662.1,2636.39
2019.01.24-04:00:00,1.1386100000000001,1.30741,109.52600000000001,1283.3,24575.6,96.1,6669.67,2637.77
2019.01.24-05:00:00,1.1388,1.30746,109.529,1282.81,24575.6,96.07,6665.89,2637.15
2019.01.24-06:00:00,1.1386,1.30721,109.54799999999999,1281.59,24575.6,96.1,6665.68,2637.7
2019.01.24-07:00:00,1.1385299999999998,1.3074299999999999,109.61200000000001,1281.64,24575.6,96.1,6673.6,2639.47
2019.01.24-08:00:00,1.13802,1.30663,109.71,1281.27,24575.6,96.17,6666.85,2637.49
2019.01.24-09:00:00,1.1369799999999999,1.3044200000000001,109.709,1280.1,24575.6,96.2,6666.65,2637.7
2019.01.24-10:00:00,1.13647,1.30436,109.662,1278.88,24575.6,96.24,6676.1,2640.13
2019.01.24-11:00:00,1.13467,1.30457,109.74600000000001,1279.71,24575.6,96.36,6690.4,2644.15
2019.01.24-12:00:00,1.13437,1.30382,109.77600000000001,1279.7,24575.6,96.39,6684.3,2641.91
2019.01.24-13:00:00,1.13456,1.3020200000000002,109.72,1279.68,24575.6,96.42,6685.55,2641.45
2019.01.24-14:00:00,1.13399,1.30176,109.755,1279.08,24575.6,96.36,6687.35,2642.2
2019.01.24-15:00:00,1.13353,1.30354,109.557,1280.44,24575.6,96.51,6668.76,2635.6
2019.01.24-16:00:00,1.13776,1.30502,109.461,1283.4,24495.7,96.21,6680.15,2635.2
2019.01.24-17:00:00,1.1353799999999998,1.30418,109.573,1282.21,24554.4,96.28,6675.13,2640.21
2019.01.24-18:00:00,1.13211,1.30251,109.725,1282.06,24594.0,96.36,6699.4,2643.95
2019.01.24-19:00:00,1.1299,1.30165,109.67200000000001,1280.19,24496.5,96.61,6675.0,2634.2
2019.01.24-20:00:00,1.13037,1.30332,109.65299999999999,1279.82,24485.5,96.61,6675.8,2633.41
2019.01.24-21:00:00,1.12986,1.3052700000000002,109.685,1279.85,24530.2,96.59,6686.33,2637.1
2019.01.24-22:00:00,1.13077,1.30578,109.605,1280.89,24554.4,96.53,6699.77,2641.6
2019.01.24-23:00:00,1.13036,1.30639,109.63799999999999,1280.75,24553.2,96.55,6676.25,2637.23
2019.01.25-00:00:00,1.1301299999999999,1.3066799999999998,109.564,1280.75,24553.2,96.56,6676.25,2637.23
2019.01.25-01:00:00,1.13127,1.3119100000000001,109.594,1281.35,24553.2,96.6,6679.3,2639.0
2019.01.25-02:00:00,1.131,1.31087,109.691,1280.79,24553.2,96.48,6686.05,2640.4
2019.01.25-03:00:00,1.13077,1.3101399999999999,109.738,1279.93,24553.2,96.52,6687.31,2640.01
2019.01.25-04:00:00,1.13201,1.31192,109.7,1281.67,24553.2,96.43,6698.25,2643.69
2019.01.25-05:00:00,1.1320700000000001,1.31178,109.836,1281.77,24553.2,96.39,6725.7,2650.9
2019.01.25-06:00:00,1.1320299999999999,1.31155,109.74600000000001,1281.94,24553.2,96.43,6724.2,2650.25
2019.01.25-07:00:00,1.13221,1.31274,109.79299999999999,1282.26,24553.2,96.38,6723.99,2650.03
2019.01.25-08:00:00,1.13244,1.31112,109.818,1283.53,24553.2,96.44,6720.45,2648.83
2019.01.25-09:00:00,1.13238,1.31025,109.766,1284.57,24553.2,96.41,6723.2,2650.19
2019.01.25-10:00:00,1.13273,1.30829,109.87799999999999,1283.71,24553.2,96.44,6732.15,2652.55
2019.01.25-11:00:00,1.13299,1.30835,109.791,1283.28,24553.2,96.43,6720.9,2648.53
2019.01.25-12:00:00,1.13381,1.30755,109.791,1283.78,24553.2,96.4,6733.79,2654.09
2019.01.25-13:00:00,1.1346100000000001,1.30948,109.809,1284.53,24553.2,96.33,6732.39,2653.99
2019.01.25-14:00:00,1.13415,1.30874,109.875,1284.1,24553.2,96.35,6734.63,2653.93
2019.01.25-15:00:00,1.1357,1.30884,109.896,1288.55,24553.2,96.29,6754.09,2659.9
2019.01.25-16:00:00,1.13789,1.31277,109.62200000000001,1293.55,24767.1,96.04,6760.7,2662.8
2019.01.25-17:00:00,1.13972,1.31659,109.681,1297.45,24838.9,95.91,6778.95,2669.7
2019.01.25-18:00:00,1.1406,1.31741,109.595,1298.96,24790.4,95.87,6794.2,2668.8
2019.01.25-19:00:00,1.1405399999999999,1.31752,109.76899999999999,1297.58,24723.4,95.92,6786.57,2665.55
2019.01.25-20:00:00,1.14068,1.3193,109.736,1297.18,24758.3,95.87,6794.41,2667.85
2019.01.25-21:00:00,1.14141,1.31975,109.632,1298.51,24741.6,95.83,6784.05,2665.73
2019.01.25-22:00:00,1.1414600000000001,1.32126,109.516,1299.54,24732.5,95.78,6784.89,2663.45
2019.01.25-23:00:00,1.14057,1.31948,109.53,1302.79,24737.2,95.81,6783.14,2663.8
2019.01.28-00:00:00,1.14086,1.32087,109.527,1302.79,24737.2,95.81,6783.14,2663.8
2019.01.28-01:00:00,1.14125,1.32073,109.412,1300.03,24737.2,95.77,6768.65,2660.0
2019.01.28-02:00:00,1.14114,1.32028,109.315,1301.13,24737.2,95.73,6768.7,2659.07
2019.01.28-03:00:00,1.14147,1.31966,109.41799999999999,1301.59,24737.2,95.74,6771.94,2660.19
2019.01.28-04:00:00,1.14137,1.31955,109.32,1302.95,24737.2,95.76,6762.21,2657.21
2019.01.28-05:00:00,1.14194,1.31996,109.36200000000001,1302.66,24737.2,95.7,6764.45,2658.6
2019.01.28-06:00:00,1.14188,1.32017,109.39299999999999,1303.09,24737.2,95.69,6769.49,2660.13
2019.01.28-07:00:00,1.14115,1.31914,109.30799999999999,1302.29,24737.2,95.75,6753.11,2654.75
2019.01.28-08:00:00,1.14083,1.3179100000000001,109.31299999999999,1301.73,24737.2,95.78,6753.0,2653.19
2019.01.28-09:00:00,1.1406100000000001,1.3163799999999999,109.399,1301.75,24737.2,95.81,6757.25,2655.1
2019.01.28-10:00:00,1.14008,1.3166799999999999,109.37,1300.39,24737.2,95.84,6743.24,2650.6
2019.01.28-11:00:00,1.14081,1.31585,109.391,1300.56,24737.2,95.83,6750.8,2653.0
2019.01.28-12:00:00,1.14142,1.31713,109.449,1301.14,24737.2,95.77,6748.63,2651.71
2019.01.28-13:00:00,1.14068,1.3143,109.49,1299.49,24737.2,95.83,6746.88,2652.37
2019.01.28-14:00:00,1.14117,1.31453,109.484,1300.0,24737.2,95.81,6746.39,2651.03
2019.01.28-15:00:00,1.1417,1.31641,109.415,1299.48,24737.2,95.81,6747.0,2649.03
2019.01.28-16:00:00,1.14268,1.3170899999999999,109.25200000000001,1302.09,24392.9,95.8,6668.0,2632.75
2019.01.28-17:00:00,1.14361,1.3155,109.271,1302.53,24409.0,95.71,6668.34,2632.5
2019.01.28-18:00:00,1.14371,1.3156,109.199,1303.28,24343.5,95.67,6650.7,2625.5
2019.01.28-19:00:00,1.14344,1.31682,109.26,1303.21,24372.7,95.69,6660.92,2630.0
2019.01.28-20:00:00,1.1434600000000001,1.316,109.287,1302.65,24465.8,95.7,6683.6,2638.1
2019.01.28-21:00:00,1.14279,1.31571,109.353,1302.51,24496.2,95.74,6691.09,2640.91
2019.01.28-22:00:00,1.1428,1.31623,109.374,1303.96,24531.2,95.74,6699.5,2643.55
2019.01.28-23:00:00,1.14263,1.3159100000000001,109.33,1303.16,24528.2,95.75,6692.98,2641.61
2019.01.29-00:00:00,1.1427399999999999,1.31475,109.29700000000001,1303.16,24528.2,95.75,6692.98,2641.61
2019.01.29-01:00:00,1.14295,1.31596,109.255,1303.85,24528.2,95.75,6676.88,2637.09
2019.01.29-02:00:00,1.14265,1.3144799999999999,109.14399999999999,1304.35,24528.2,95.75,6661.41,2631.15
2019.01.29-03:00:00,1.14248,1.31495,109.18299999999999,1303.2,24528.2,95.78,6666.45,2630.65
2019.01.29-04:00:00,1.14305,1.31495,109.197,1304.21,24528.2,95.73,6661.34,2632.4
2019.01.29-05:00:00,1.14294,1.31485,109.228,1303.69,24528.2,95.74,6665.4,2633.85
2019.01.29-06:00:00,1.14313,1.3152700000000002,109.271,1303.71,24528.2,95.72,6671.42,2635.53
2019.01.29-07:00:00,1.1432799999999999,1.31525,109.31700000000001,1304.07,24528.2,95.74,6683.39,2639.29
2019.01.29-08:00:00,1.14344,1.31549,109.279,1304.98,24528.2,95.69,6678.63,2637.77
2019.01.29-09:00:00,1.1434799999999998,1.31375,109.23100000000001,1307.5,24528.2,95.72,6672.05,2636.25
2019.01.29-10:00:00,1.1441299999999999,1.3165799999999999,109.321,1308.4,24528.2,95.66,6674.9,2638.65
2019.01.29-11:00:00,1.1441299999999999,1.3166799999999999,109.445,1308.26,24528.2,95.68,6684.37,2641.03
2019.01.29-12:00:00,1.14402,1.31643,109.42200000000001,1307.66,24528.2,95.7,6685.91,2642.1
2019.01.29-13:00:00,1.1435799999999998,1.31606,109.45299999999999,1307.65,24528.2,95.75,6695.75,2643.85
2019.01.29-14:00:00,1.14245,1.31609,109.465,1308.62,24528.2,95.76,6708.24,2645.97
2019.01.29-15:00:00,1.14258,1.31903,109.48100000000001,1308.12,24528.2,95.78,6712.45,2647.8
2019.01.29-16:00:00,1.14254,1.31748,109.44200000000001,1307.39,24635.1,95.8,6683.75,2647.31
2019.01.29-17:00:00,1.1415600000000001,1.31472,109.329,1310.88,24524.8,95.83,6622.28,2632.93
2019.01.29-18:00:00,1.1424299999999998,1.31441,109.365,1309.25,24617.5,95.79,6634.88,2639.63
2019.01.29-19:00:00,1.14279,1.31364,109.37799999999999,1309.78,24609.7,95.83,6647.2,2640.69
2019.01.29-20:00:00,1.14235,1.31426,109.417,1310.42,24629.2,95.82,6652.73,2644.3
2019.01.29-21:00:00,1.1428200000000002,1.30985,109.26899999999999,1310.93,24534.4,95.78,6624.95,2635.9
2019.01.29-22:00:00,1.14329,1.30767,109.34299999999999,1311.27,24578.8,95.83,6635.37,2639.8
2019.01.29-23:00:00,1.1431200000000001,1.3065,109.383,1311.63,24580.0,95.85,6676.46,2648.55
2019.01.30-00:00:00,1.1434,1.3078299999999998,109.35600000000001,1311.63,24580.0,95.81,6676.46,2648.55
2019.01.30-01:00:00,1.14347,1.30796,109.425,1310.63,24580.0,95.82,6674.08,2645.95
2019.01.30-02:00:00,1.14347,1.30875,109.38,1311.24,24580.0,95.8,6673.3,2644.65
2019.01.30-03:00:00,1.14391,1.3093299999999999,109.26700000000001,1313.73,24580.0,95.77,6670.3,2643.5
2019.01.30-04:00:00,1.14396,1.30932,109.271,1313.66,24580.0,95.75,6672.75,2643.4
2019.01.30-05:00:00,1.14367,1.30841,109.37200000000001,1313.16,24580.0,95.77,6681.99,2646.39
2019.01.30-06:00:00,1.14399,1.30879,109.36200000000001,1313.75,24580.0,95.75,6679.7,2644.93
2019.01.30-07:00:00,1.14447,1.3095700000000001,109.27,1315.07,24580.0,95.74,6668.34,2641.15
2019.01.30-08:00:00,1.14351,1.30803,109.257,1314.38,24580.0,95.7,6669.05,2639.91
2019.01.30-09:00:00,1.1431200000000001,1.30722,109.311,1314.53,24580.0,95.79,6672.3,2642.05
2019.01.30-10:00:00,1.1432,1.3112,109.369,1313.8,24580.0,95.8,6683.6,2646.65
2019.01.30-11:00:00,1.14303,1.31081,109.35799999999999,1313.7,24580.0,95.78,6683.46,2647.61
2019.01.30-12:00:00,1.14289,1.3097299999999998,109.4,1312.8,24580.0,95.79,6686.26,2648.05
2019.01.30-13:00:00,1.14333,1.31025,109.405,1313.3,24580.0,95.8,6690.74,2650.15
2019.01.30-14:00:00,1.14307,1.30925,109.42399999999999,1312.05,24580.0,95.78,6696.2,2653.05
2019.01.30-15:00:00,1.14255,1.30778,109.569,1311.24,24580.0,95.84,6697.81,2653.3
2019.01.30-16:00:00,1.1413799999999998,1.3073299999999999,109.665,1310.65,24810.0,95.93,6705.9,2651.05
2019.01.30-17:00:00,1.14246,1.30718,109.585,1312.13,24856.4,95.88,6704.9,2654.01
2019.01.30-18:00:00,1.14171,1.30618,109.572,1311.43,24928.3,95.89,6726.8,2663.65
2019.01.30-19:00:00,1.14191,1.30619,109.521,1311.05,24906.7,95.88,6747.6,2663.15
2019.01.30-20:00:00,1.1416899999999999,1.306,109.531,1310.29,24841.8,95.92,6740.15,2660.15
2019.01.30-21:00:00,1.1492,1.3116299999999999,108.927,1319.8,25106.7,95.31,6824.63,2690.55
2019.01.30-22:00:00,1.14805,1.31029,108.95,1318.86,25014.6,95.41,6805.75,2681.15
2019.01.30-23:00:00,1.14783,1.31156,109.02600000000001,1319.59,25014.9,95.43,6830.04,2684.25
2019.01.31-00:00:00,1.14805,1.31132,109.057,1319.59,25014.9,95.42,6830.04,2684.25
2019.01.31-01:00:00,1.1485100000000001,1.31155,108.975,1319.24,25014.9,95.34,6857.45,2688.6
2019.01.31-02:00:00,1.14876,1.3107600000000001,108.93799999999999,1317.97,25014.9,95.37,6844.5,2683.95
2019.01.31-03:00:00,1.14931,1.31179,108.89399999999999,1318.17,25014.9,95.33,6853.85,2687.6
2019.01.31-04:00:00,1.15032,1.31279,108.865,1318.65,25014.9,95.3,6861.35,2689.4
2019.01.31-05:00:00,1.15016,1.3132,108.882,1319.23,25014.9,95.26,6871.55,2691.5
2019.01.31-06:00:00,1.15026,1.31256,108.816,1319.57,25014.9,95.26,6865.74,2689.95
2019.01.31-07:00:00,1.15048,1.3127,108.735,1319.88,25014.9,95.22,6860.35,2687.1
2019.01.31-08:00:00,1.15002,1.31284,108.791,1319.33,25014.9,95.27,6860.85,2686.6
2019.01.31-09:00:00,1.1495799999999998,1.31346,108.73299999999999,1320.41,25014.9,95.17,6862.6,2687.65
2019.01.31-10:00:00,1.14916,1.31256,108.73200000000001,1320.56,25014.9,95.29,6860.7,2687.65
2019.01.31-11:00:00,1.14844,1.31164,108.559,1320.65,25014.9,95.3,6850.97,2685.15
2019.01.31-12:00:00,1.14765,1.3134700000000001,108.596,1322.34,25014.9,95.39,6851.11,2684.15
2019.01.31-13:00:00,1.1487,1.31297,108.63799999999999,1323.31,25014.9,95.31,6862.73,2687.15
2019.01.31-14:00:00,1.14924,1.31259,108.65,1323.02,25014.9,95.28,6865.4,2685.19
2019.01.31-15:00:00,1.14943,1.31178,108.56299999999999,1325.29,25014.9,95.34,6848.95,2681.3
2019.01.31-16:00:00,1.14772,1.31073,108.66,1323.05,24881.9,95.4,6869.1,2683.63
2019.01.31-17:00:00,1.1475,1.31525,108.829,1322.14,24941.2,95.33,6892.55,2693.95
2019.01.31-18:00:00,1.1453200000000001,1.3134700000000001,108.836,1321.35,25032.4,95.52,6930.1,2707.17
