<DATE>	<TIME>	<OPEN>	<HIGH>	<LOW>	<CLOSE>	<TICKVOL>	<VOL>	<SPREAD>
2019.12.06	19:00:00	3147.68	3149.60	3146.90	3148.76	3741	0	70
2019.12.06	20:00:00	3148.76	3149.86	3147.48	3147.50	3417	0	70
2019.12.06	21:00:00	3147.60	3148.26	3145.90	3146.26	3121	0	76
2019.12.06	22:00:00	3146.26	3149.26	3143.10	3144.86	5532	0	70
2019.12.06	23:00:00	3144.86	3145.60	3143.70	3145.00	1168	0	76
2019.12.09	01:00:00	3146.70	3147.44	3145.02	3145.06	2287	0	70
2019.12.09	02:00:00	3145.04	3145.04	3139.10	3139.90	7967	0	74
2019.12.09	03:00:00	3139.90	3141.44	3138.50	3139.20	7559	0	76
2019.12.09	04:00:00	3139.20	3142.34	3139.10	3141.36	4485	0	74
2019.12.09	05:00:00	3141.34	3141.44	3139.30	3140.30	2740	0	70
2019.12.09	06:00:00	3140.44	3141.04	3139.64	3140.16	1325	0	70
2019.12.09	07:00:00	3140.18	3140.44	3139.10	3140.10	2522	0	72
2019.12.09	08:00:00	3140.10	3142.94	3139.70	3142.60	2468	0	70
2019.12.09	09:00:00	3142.58	3144.34	3141.70	3143.58	3397	0	74
2019.12.09	10:00:00	3143.60	3144.38	3141.70	3141.80	8165	0	74
2019.12.09	11:00:00	3141.84	3142.10	3139.00	3142.10	2589	0	72
2019.12.09	12:00:00	3142.10	3144.24	3141.10	3144.20	2807	0	70
2019.12.09	13:00:00	3144.20	3144.34	3139.68	3140.32	3119	0	74
2019.12.09	14:00:00	3140.50	3143.50	3140.10	3142.10	2987	0	70
2019.12.09	15:00:00	3142.10	3143.34	3140.70	3141.56	2533	0	74
2019.12.09	16:00:00	3141.60	3147.60	3139.90	3146.00	10958	0	72
2019.12.09	17:00:00	3146.00	3148.34	3145.10	3146.70	9605	0	76
2019.12.09	18:00:00	3146.72	3146.84	3141.90	3142.50	6494	0	74
2019.12.09	19:00:00	3142.60	3143.60	3139.70	3141.68	4777	0	72
2019.12.09	20:00:00	3141.66	3142.24	3139.50	3140.92	4445	0	72
2019.12.09	21:00:00	3140.94	3141.10	3135.90	3139.54	5858	0	70
2019.12.09	22:00:00	3139.56	3140.84	3134.50	3135.10	6083	0	72
2019.12.09	23:00:00	3135.10	3135.50	3130.10	3131.66	3503	0	72
2019.12.10	01:00:00	3132.54	3134.98	3131.76	3133.82	2354	0	70
2019.12.10	02:00:00	3133.84	3135.48	3132.00	3133.00	5427	0	74
2019.12.10	03:00:00	3133.02	3134.74	3131.30	3132.96	6988	0	74
2019.12.10	04:00:00	3132.96	3137.24	3132.90	3136.68	3989	0	72
2019.12.10	05:00:00	3136.68	3137.58	3135.70	3136.40	2494	0	70
2019.12.10	06:00:00	3136.48	3136.58	3134.90	3135.34	1654	0	70
2019.12.10	07:00:00	3135.26	3136.48	3135.10	3135.92	2381	0	74
2019.12.10	08:00:00	3135.98	3137.84	3135.70	3135.98	1848	0	70
2019.12.10	09:00:00	3135.98	3137.48	3135.30	3136.48	2407	0	70
2019.12.10	10:00:00	3136.42	3136.74	3121.30	3123.98	11619	0	76
2019.12.10	11:00:00	3124.08	3124.38	3120.66	3122.72	10027	0	76
2019.12.10	12:00:00	3122.72	3127.54	3122.10	3124.88	7798	0	76
