<DATE>	<TIME>	<OPEN>	<HIGH>	<LOW>	<CLOSE>	<TICKVOL>	<VOL>	<SPREAD>
2019.01.28	04:00:00	1.14147	1.14153	1.14087	1.14137	1107	0	3
2019.01.28	05:00:00	1.14136	1.14257	1.14106	1.14194	1496	0	3
2019.01.28	06:00:00	1.14194	1.14255	1.14187	1.14188	1231	0	3
2019.01.28	07:00:00	1.14188	1.14189	1.14109	1.14115	1059	0	3
2019.01.28	08:00:00	1.14115	1.14127	1.14034	1.14083	1736	0	3
2019.01.28	09:00:00	1.14085	1.14153	1.14051	1.14061	2618	0	3
2019.01.28	10:00:00	1.14062	1.14062	1.13900	1.14008	4119	0	3
2019.01.28	11:00:00	1.14007	1.14090	1.14004	1.14081	3593	0	3
2019.01.28	12:00:00	1.14081	1.14180	1.14065	1.14142	3223	0	3
2019.01.28	13:00:00	1.14142	1.14224	1.14067	1.14068	3629	0	3
2019.01.28	14:00:00	1.14068	1.14190	1.14063	1.14117	3126	0	3
2019.01.28	15:00:00	1.14117	1.14236	1.14117	1.14170	4251	0	3
2019.01.28	16:00:00	1.14170	1.14326	1.14048	1.14268	6876	0	3
2019.01.28	17:00:00	1.14267	1.14373	1.14251	1.14361	5557	0	3
2019.01.28	18:00:00	1.14361	1.14436	1.14300	1.14371	4672	0	3
2019.01.28	19:00:00	1.14371	1.14386	1.14315	1.14344	3202	0	3
2019.01.28	20:00:00	1.14344	1.14391	1.14341	1.14346	2142	0	3
2019.01.28	21:00:00	1.14348	1.14379	1.14258	1.14279	2027	0	3
2019.01.28	22:00:00	1.14279	1.14290	1.14256	1.14280	2059	0	3
2019.01.28	23:00:00	1.14279	1.14284	1.14249	1.14263	1043	0	3
2019.01.29	00:00:00	1.14266	1.14290	1.14240	1.14274	918	0	3
2019.01.29	01:00:00	1.14275	1.14311	1.14261	1.14295	555	0	3
2019.01.29	02:00:00	1.14294	1.14338	1.14239	1.14265	1567	0	3
2019.01.29	03:00:00	1.14265	1.14274	1.14203	1.14248	1344	0	3
2019.01.29	04:00:00	1.14247	1.14315	1.14245	1.14305	1322	0	3
2019.01.29	05:00:00	1.14305	1.14325	1.14289	1.14294	1127	0	3
2019.01.29	06:00:00	1.14294	1.14338	1.14294	1.14313	1070	0	3
2019.01.29	07:00:00	1.14313	1.14332	1.14282	1.14328	1551	0	3
2019.01.29	08:00:00	1.14329	1.14394	1.14325	1.14344	1571	0	3
